Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
242	125	0	3.83901426	101324.875	101324.876	101324.867	101324.883	0.00906650264	0.154108762	0	100	0	0	3
243	126	0	3.85487796	101324.874	101324.876	101324.867	101324.883	0.00885882342	0.154108762	0	100	0	0	3
244	126	0	3.87074165	101324.873	101324.876	101324.867	101324.883	0.00858509562	0.154108762	0	100	0	0	3
245	127	0	3.88660535	101324.871	101324.875	101324.867	101324.883	0.00824681344	0.154108762	0	100	0	0	3
246	128	0	3.90246905	101324.871	101324.875	101324.867	101324.883	0.00777580512	0.154108762	0	100	0	0	3
247	128	0	3.91833274	101324.87	101324.875	101324.867	101324.883	0.00722756602	0.154108762	0	100	0	0	3
248	129	0	3.93419644	101324.87	101324.875	101324.867	101324.883	0.00661361575	0.154108762	0	100	0	0	3
249	129	0	3.95006013	101324.87	101324.875	101324.867	101324.883	0.0059684016	0.154108762	0	100	0	0	3
250	130	0	3.96592383	101324.869	101324.875	101324.867	101324.883	0.00531293028	0.154108762	0	100	0	0	3
251	130	0	3.98178752	101324.87	101324.875	101324.867	101324.883	0.00469218544	0.154108762	0	100	0	0	3
252	131	0	3.99765122	101324.872	101324.875	101324.868	101324.883	0.00412299047	0.154108762	0	100	0	0	3
253	131	0	4.01351491	101324.873	101324.876	101324.868	101324.883	0.00361952154	0.154108762	0	100	0	0	3
